application_id,click_id,click_id_type,click_id_source,bucket,bucket_detail,category,subcategory,attribution,approved,funded,production_value,lifetime_value,product_family,report_completion_timestamp
216268,0AAAABB9wW7PMCOdrINEus6EMs3K3KcvMk,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand/open checking account/mr-5116/campaign id: 23238626386,0,0,0.0,0.0,Xpress App,2026-02-10 20:50:54.000
216270,0AAAABB9wW7O9VxbfrvcNOu3CmJGPN6Gm3,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand_-_locations/kitsap bank/mr-5116/campaign id: 23238626389,1,0,0.0,0.0,Xpress App,2026-02-10 21:19:21.000
216274,0AAAABB9wW7ODnUCGMNwm-ivJDKgI3mNEv,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand_-_clallam/cd rates/mr-5191/campaign id: 23371442105,1,0,0.0,0.0,Xpress App,2026-02-10 21:57:04.000
216284,0AAAABB9wW7Mo4UM3q7izN57ppBqxzoYT0,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Xpress App,2026-02-10 22:41:08.000
1061658,IwY2xjawP3xvtleHRuA2FlbQEwAGFkaWQAAAZS4IDhR3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHrN4AJ-y-0wUqA2a0zUHX44GGRNOi1NfTIw22Un5EU6hbjeKSzWLTUgM9ShL_aem_hX_cIEhTu8svLofhbWXC2Q,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096343791/{{ad_name}}/mr-5232,0,0,0.0,0.0,Credit Card,2026-02-10 23:34:16.000
216300,0AAAABB9wW7MXRfXdEuctgekdp0a4a3K-Z,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/campaign id: 23519636814,0,0,0.0,0.0,Xpress App,2026-02-11 00:12:47.000
1061763,66e7aae518c91065dc2fc36fad3a6da9,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,0,0,0.0,0.0,Personal Loan,2026-02-11 03:51:58.000
216311,0AAAABB9wW7Ovnjgtz94QsUItWpnGa4PRA,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23519040207/mr-5116/campaign id: 23524122458,0,0,0.0,0.0,Xpress App,2026-02-11 04:04:41.000
216315,0AAAABB9wW7P3deWCUtvc5ejPrqj6Cm-hL,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/campaign id: 23519636814,0,0,0.0,0.0,Xpress App,2026-02-11 04:36:10.000
216327,EAIaIQobChMIsqSGyPfQkgMVWR-tBh1OgzTgEAAYASAAEgJ52fD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-11 07:45:54.000
216328,0AAAABB9wW7NrXHJyuBCh-Eo0fEokpiaIk,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/campaign id: 23519636814,1,1,200.0,1500.0,Xpress App,2026-02-11 14:06:32.000
1061776,0AAAABB9wW7MNEXvkMGFDhXjVGmc-8mZkw,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/campaign id: 23519636814,1,1,59548.37,8336.7718,Vehicle Loan,2026-02-11 15:29:28.000
216333,0AAAABB9wW7PWGNhSnuxAz6EHN_fnQqaHu,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Xpress App,2026-02-11 16:23:05.000
1061781,EAIaIQobChMIsY6D9unRkgMVOc3CBB1K6wlCEAAYASAAEgJsC_D_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23379709610,1,1,150000.0,54000.0,Home Equity Loan,2026-02-11 16:29:48.000
216339,925db383102a1cd63aa6da017abb8dbd,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_non-brand/online bank,1,1,25.0,1500.0,Xpress App,2026-02-11 17:16:24.000
1061824,IwY2xjawP5ATdleHRuA2FlbQEwAGFkaWQAAAZS4IDhR3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHl4rvRfe97c46JvDq3nPUdePwxKZmY7OvVUeJ_qGFegjrVnsTwoeLHjIJrPX_aem_XQOYyaMq_30nmFXY-g9ryw,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096343791/{{ad_name}}/mr-5232,1,0,0.0,0.0,Vehicle Loan,2026-02-11 20:09:08.000
216361,0AAAABB9wW7MHHem2W8WibfL8gfElpJSwF,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,1,1,1000.0,1500.0,Xpress App,2026-02-11 20:30:12.000
216365,Cj0KCQiA7rDMBhCjARIsAGDBuECenzxqz0PxSy3HqaYGfZhuijQAeUMOjme7kw9WLAZme5f4HPk1w88aArQUEALw_wcB,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Xpress App,2026-02-11 20:55:00.000
216378,0AAAABB9wW7NfehHmVKchFE6mAlzIQrY-3,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23379709610,1,1,25.0,1500.0,Xpress App,2026-02-11 22:24:12.000
1061894,0AAAABB9wW7Pxbc38uEHs_VMB12WZCWWhC,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23379709610,0,0,0.0,0.0,Personal Loan,2026-02-11 22:42:00.000
1061901,0AAAABB9wW7MNEXvkMGFDhXjVGmc-8mZkw,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/campaign id: 23519636814,1,0,0.0,0.0,Vehicle Loan,2026-02-11 23:01:52.000
216385,15b400d40ba2163ab51a6958f1b813cc,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_non-brand_-_clallam/open checking account online,0,0,0.0,0.0,Xpress App,2026-02-11 23:04:33.000
1061908,0AAAABB9wW7NYeUXaMmhker-C6igptfOrk,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23519040207/mr-5116/campaign id: 23524122458,0,0,0.0,0.0,Personal Loan,2026-02-11 23:17:09.000
216392,0AAAABB9wW7Mv6lJqwpMRYJ-CMNBD43IKX,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Xpress App,2026-02-11 23:25:20.000
216400,0AAAABB9wW7MwqAFBVB-eWz91dWtEX6Z_w,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union banking/mr-5116/campaign id: 23228929821,1,1,100.0,1500.0,Xpress App,2026-02-11 23:54:21.000
1061944,9898b7067db6118f1c9ade8b613d1f7e,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,0,0,0.0,0.0,Home Equity Loan,2026-02-12 00:29:12.000
216411,1cf0f218ebd01d3bb06c9b95ccfe7e24,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_non-brand_-_clallam/certificate of deposit rates,0,0,0.0,0.0,Xpress App,2026-02-12 01:19:39.000
216412,IwY2xjawP5wjZleHRuA2FlbQEwAGFkaWQAAAZS4IDhR3Vzcm0AAAAAAAAAF3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHtIBhSCjBvT9NMFIob32XGbNyo4Ulx8Sfs7PLx3TYP5fF2O4kKGmMJ4uMZ_n_aem_3_IjSO6TRaXYM-xU3qLrrw,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096343791/{{ad_name}}/mr-5232,0,0,0.0,0.0,Xpress App,2026-02-12 02:14:11.000
1061990,EAIaIQobChMI_dK4hfTSkgMVGSBECB1ewDBpEAAYASAAEgJnI_D_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Personal Loan,2026-02-12 02:42:18.000
216415,0AAAABB9wW7NB_vGvwmL9utm7SwfJPS-h8,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23519040207/mr-5116/campaign id: 23524122458,0,0,0.0,0.0,Xpress App,2026-02-12 02:44:06.000
216418,Cj0KCQiA7rDMBhCjARIsAGDBuEDQRt8fxUbF80N1N16g-n0UtWzvMDwTBB3Qd4DaUw_3GDXIc_duGCQaAqi_EALw_wcB,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/demandgen/23523988022/196359165807/mr-5116/campaign id: 23523988022,0,0,0.0,0.0,Xpress App,2026-02-12 03:25:17.000
216421,Cj0KCQiA7rDMBhCjARIsAGDBuECwfNuJHo3cNKwZQK3pziwCfvAfS4XR0znLROCbFN_e8K3sIIhQ6NkaAhbNEALw_wcB,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand/better bank account/mr-5116/campaign id: 23238626386,1,0,0.0,0.0,Xpress App,2026-02-12 03:49:24.000
216425,IwZXh0bgNhZW0BMABhZGlkAAAGUsN0Xy9zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe_98IBinX_uo4AlzgNtkRmVt632oVkgo6LG1260Jcsppq6s24EuyZEfc-A5w_aem_r9_WRF-_EXl_IfWyqYfGiA,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: fb/paid-social/add3_leads_peak/6910290179791/{{ad_name}}/mr-5116,0,0,0.0,0.0,Xpress App,2026-02-12 04:42:33.000
1062008,IwY2xjawP6KmVleHRuA2FlbQEwAGFkaWQAAAZS4IAEL3Vzcm0AAAAAAAAAF3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHofXlXFbTBvhBMWC52a0YryQyrMfEgIVfM_QzI5Ze1f9V7EDcCEPvoxPVH40_aem_CYwnMoBGuC8jP1HyjGV7rA,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096345591/{{ad_name}}/mr-5232,1,0,0.0,0.0,Home Equity Loan,2026-02-12 06:03:23.000
216428,e4cb1be441161caa6feb726955a9d7a0,msclkid,msclkid,A_wrong_click_id_type,msclkid,Organic,Other,utm: mr-5116,1,1,50.0,1500.0,Xpress App,2026-02-12 06:41:18.000
216438,0AAAABB9wW7OFwQM8DuLIc52RqlZWMWsJX,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Xpress App,2026-02-12 14:46:34.000
216441,0AAAABB9wW7OFwQM8DuLIc52RqlZWMWsJX,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Xpress App,2026-02-12 14:55:04.000
1062012,CjwKCAiAkbbMBhB2EiwANbxtbUG--hmcirOCk083h0OrpJyguBiR_0846mbk4RIPxhsBo1L4jV3MoBoCZpwQAvD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,1,1,11909.76,1667.3664,Vehicle Loan,2026-02-12 16:13:32.000
1062015,0AAAABB9wW7MNEXvkMGFDhXjVGmc-8mZkw,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/campaign id: 23519636814,1,1,9000.0,2340.0,Personal Loan,2026-02-12 16:28:36.000
216449,0AAAABB9wW7PmpuBm7QgOWThb52BxTd94r,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand_-_locations/kitsap bank/mr-5116/campaign id: 23238626389,0,0,0.0,0.0,Xpress App,2026-02-12 16:49:38.000
216461,0AAAABB9wW7ORD4i9CsUU9JRf2AxzPoKHO,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand_-_clallam/open bank account/mr-5191/campaign id: 23371442105,0,0,0.0,0.0,Xpress App,2026-02-12 19:06:45.000
216486,0AAAABB9wW7MM75h4f_S-E1O_EkA4s8PGO,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/campaign id: 23519636814,0,0,0.0,0.0,Xpress App,2026-02-12 20:47:03.000
216494,278a633019eb12d99aa80abe5e563fe3,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,0,0,0.0,0.0,Xpress App,2026-02-12 21:43:49.000
216508,0AAAABB9wW7NzNgzviwDoVYAXFOrTVOLbH,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union near me/mr-5116/campaign id: 23379709610,1,0,0.0,0.0,Xpress App,2026-02-12 22:54:14.000
1062186,IwY2xjawP7R95leHRuA2FlbQEwAGFkaWQAAAZTZ8QYd3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHoedY6cuV4996wjW6jGSm44h3C9uwYCJ1Xy4hcV7aZUZv4UdrrLCA6aVsntd_aem_ar45DJQhQPgWYO-fCreRvQ,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_pmm/6955234152791/{{ad_name}}/mr-4752,0,0,0.0,0.0,Credit Card,2026-02-13 01:15:35.000
216530,IwY2xjawP7XspleHRuA2FlbQEwAGFkaWQAAAZTZ-xTr3Vzcm0AAAAAAAAAF3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHqWyJ8lfstisetA_KbaN2Arz8dqp6Qmj9PiffpylMnZZzfFJGROg8thDeoE0_aem_oIb2BqF5fuRb2vvP0CJBnQ,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_pmm/6955234153591/{{ad_name}}/mr-4752,0,0,0.0,0.0,Xpress App,2026-02-13 01:58:21.000
216535,IwY2xjawP7cgBleHRuA2FlbQEwAGFkaWQAAAZS4IDhR3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHpQ2HtmJCNMBFWCYxmB4QZoZPehqEc2wvszAn0mWK8UVM4QJkPRkNnMJggGS_aem_ZYrshpvHIlPnhlztOb0bUg,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096343791/{{ad_name}}/mr-5232,1,1,30000.0,1500.0,Xpress App,2026-02-13 04:34:13.000
1062267,0AAAABB9wW7NF6hbQ5N8joDQe1eE56ZWLL,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,YouTube,utm: youtube/video/kcu_-_yt_-_awa/mr-5116,1,1,1800.0,882.0,Credit Card,2026-02-13 04:40:13.000
1062275,6f0acc0e3c9f12a8c506a580813a97d4,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,0,0,0.0,0.0,Credit Card,2026-02-13 06:08:48.000
216538,EAIaIQobChMI2OOBve7VkgMVLQtECB0iux29EAAYASAAEgLDU_D_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-13 06:49:54.000
216539,0AAAABB9wW7MuLDAzeSch8bW8Ebaw4VHx8,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-13 06:53:31.000
216551,0AAAABB9wW7NMiTB4fsR9ucDJHAleTYtqp,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/campaign id: 23519636814,1,1,25.0,1500.0,Xpress App,2026-02-13 13:00:01.000
216554,CjwKCAiAtLvMBhB_EiwA1u6_Puu7Ix2qnkkAIOY6kb9oF4lrGU61MXZpIsr6Q5j2gZKMpr4okdModBoCciEQAvD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/demandgen/23523988022/196359165807/mr-5116/campaign id: 23523988022,0,0,0.0,0.0,Xpress App,2026-02-13 14:07:30.000
216555,0AAAABB9wW7MVdCWL5t8t8A-dqYcsPXQK_,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/demandgen/23523988022/196359165807/mr-5116/campaign id: 23523988022,0,0,0.0,0.0,Xpress App,2026-02-13 14:19:00.000
1062279,IwY2xjawP7aVJleHRuA2FlbQEwAGFkaWQAAAZS4IDhR3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHpswO_mh0PPS97Oq5UgwDvtcib9sZj8u28h-wbjYB1hnDnFo4v6josYAY78h_aem_LdpT0A2-47Xq0PPWfumYqw,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096343791/{{ad_name}}/mr-5232,1,1,2200.0,1078.0,Credit Card,2026-02-13 14:32:39.000
1062282,IwY2xjawP5ATdleHRuA2FlbQEwAGFkaWQAAAZS4IDhR3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHl4rvRfe97c46JvDq3nPUdePwxKZmY7OvVUeJ_qGFegjrVnsTwoeLHjIJrPX_aem_XQOYyaMq_30nmFXY-g9ryw,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096343791/{{ad_name}}/mr-5232,1,1,3000.0,1470.0,Credit Card,2026-02-13 15:36:09.000
216561,0AAAABB9wW7PEEJB8TKPDcNgu8D7K1iXCy,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23519040207/mr-5116/campaign id: 23524122458,0,0,0.0,0.0,Xpress App,2026-02-13 16:15:08.000
216564,IwY2xjawP8IHRleHRuA2FlbQEwAGFkaWQAAAZS4IAEL3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHoWQqiM1HDcfFlKlrG8i3YXKRo1qLCshRc5UiDpCwxrI_vt6ADhDd5bQqqR7_aem_QPPG4AMIeY9Rzm0nW9V2eA,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096345591/{{ad_name}}/mr-5232,1,1,500.0,1500.0,Xpress App,2026-02-13 16:48:58.000
216567,IwY2xjawP7gipleHRuA2FlbQEwAGFkaWQAAAZTwa4Tl3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHhPzpy8bmTGcEHSF9dpD2jkGcx1x5r5KOo7VrgGwZ7mqakLskEDKD6VWdokW_aem_YczpXWXFI8mr-30YtmeV_Q,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_awareness_v1/6956796064191/{{ad_name}}/mr-5331,0,0,0.0,0.0,Xpress App,2026-02-13 17:07:33.000
216570,IwY2xjawP7gipleHRuA2FlbQEwAGFkaWQAAAZTwa4Tl3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHhPzpy8bmTGcEHSF9dpD2jkGcx1x5r5KOo7VrgGwZ7mqakLskEDKD6VWdokW_aem_YczpXWXFI8mr-30YtmeV_Q,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_awareness_v1/6956796064191/{{ad_name}}/mr-5331,1,1,1169.34,1500.0,Xpress App,2026-02-13 17:34:06.000
1062303,edd885c14ab618c25939ec4e0975d082,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,1,0,0.0,0.0,Home Equity Loan,2026-02-13 18:37:48.000
216583,0AAAABB9wW7MyMx9j0qsvF9Qa97Uxez2nR,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23379709610,0,0,0.0,0.0,Xpress App,2026-02-13 18:47:58.000
1062353,0AAAABB9wW7MOtv4t32H3MEoC_eAABZYXn,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,0,0.0,0.0,Vehicle Loan,2026-02-13 20:24:11.000
1062373,IwY2xjawP7eHBleHRuA2FlbQEwAGFkaWQAAAZS4IDhR3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHgM9tIgWMgFWOOztmwX1_F2Ee8ff6OQ_xsjeiVGH4IOj4fxnoI2q0doUfhv6_aem_XMo93OVF6gIA4AVJwmQOAg,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096343791/{{ad_name}}/mr-5232,0,0,0.0,0.0,Credit Card,2026-02-13 21:11:51.000
1062378,0786e7c395e71af592728e4c1a471574,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,0,0,0.0,0.0,Personal Loan,2026-02-13 21:15:58.000
216613,0AAAABB9wW7MOtv4t32H3MEoC_eAABZYXn,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Xpress App,2026-02-13 21:17:43.000
216616,0AAAABB9wW7MOtv4t32H3MEoC_eAABZYXn,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,1,20100.0,1500.0,Xpress App,2026-02-13 21:43:04.000
216619,CjwKCAiAtLvMBhB_EiwA1u6_PgQtbSEFrbRhEK24V3LART97aFKniy-p1gzlGXYdSNaVHlsjMalP3RoCamsQAvD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/demandgen/23519667804/195731456314/mr-4920/campaign id: 23519667804,0,0,0.0,0.0,Xpress App,2026-02-13 21:45:12.000
216622,0AAAABB9wW7Ow2DTrN-8wm-vGfzKt-_CZm,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-13 21:46:46.000
216626,EAIaIQobChMImafG_rfXkgMVfxGtBh3GsTB0EAAYASAAEgISp_D_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-13 21:53:04.000
1062449,3bf6a56f967a1bb59f69cce031e03871,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,1,0,0.0,0.0,Vehicle Loan,2026-02-13 22:54:34.000
1062474,IwY2xjawP7ffBleHRuA2FlbQEwAGFkaWQAAAZTZ8QYd3Vzcm0AAAAAAAAAF3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHq17NBBfXq9KKLBuUqZlNm6Pyqv8iL6jij-zhk5rKxQH1AKyvYUTDh99zWYT_aem_BM9PkcY2OX8GKpygwTpQNQ,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_pmm/6955234152791/{{ad_name}}/mr-4752,0,0,0.0,0.0,Personal Loan,2026-02-13 23:20:08.000
1062480,0AAAABB9wW7MOtv4t32H3MEoC_eAABZYXn,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,1,25000.0,6500.0,Personal Loan,2026-02-13 23:23:06.000
1062510,0AAAABB9wW7MOtv4t32H3MEoC_eAABZYXn,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Personal Loan,2026-02-14 00:08:55.000
216651,EAIaIQobChMIz-_tsNjXkgMVuhGtBh1Dhx2QEAAYASAAEgLxz_D_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-14 00:15:59.000
216654,IwY2xjawP7wD1leHRuA2FlbQEwAGFkaWQAAAZS4IDhR3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHsKf8uhR_s6IZQbaygQsqppq-7ZsOJnq6qqPpSE6T4tMoqmReWX2VWBKiEzf_aem_rwY2y-IoKvF3v1oAR7Lrzw,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096343791/{{ad_name}}/mr-5232,0,0,0.0,0.0,Xpress App,2026-02-14 00:17:15.000
216657,0AAAABB9wW7OAV33GeQmSX6t_RhtBW2KYu,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23519040207/mr-5116/campaign id: 23524122458,0,0,0.0,0.0,Xpress App,2026-02-14 00:27:17.000
216666,0AAAABB9wW7Pdy1O_1aTwZWabtCmE79p7Z,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,1,0,0.0,0.0,Xpress App,2026-02-14 01:24:38.000
216670,0AAAABB9wW7Mm2ppNGYHGDY4U6Hs3fc0Tj,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23379709610,0,0,0.0,0.0,Xpress App,2026-02-14 01:50:05.000
216673,3fcaa83636231b0898e2c1b9e3b006a7,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_non-brand_-_clallam/start bank account,0,0,0.0,0.0,Xpress App,2026-02-14 02:06:30.000
